jobsat,ai_use,remote3,country,workexp,devgroup,yourchoice,year
6.0,1.0,Hybrid,Spain,4.0,Developer,0,2024
7.0,1.0,In-person,India,5.0,Other,0,2024
6.0,1.0,Remote,India,8.0,Developer,0,2024
7.0,1.0,In-person,India,1.0,Developer,0,2024
10.0,1.0,Hybrid,Indonesia,12.0,DevOps/Infra,0,2024
7.0,0.0,Hybrid,Japan,8.0,Manager,0,2024
4.0,1.0,Hybrid,Switzerland,2.0,Developer,0,2024
8.0,1.0,In-person,France,15.0,Other,0,2024
7.0,1.0,Remote,India,6.0,Developer,0,2024
7.0,0.0,Hybrid,Poland,15.0,Developer,0,2024
9.0,1.0,Remote,Germany,50.0,Developer,0,2024
8.0,1.0,Hybrid,Netherlands,8.0,Developer,0,2024
10.0,0.0,Hybrid,France,14.0,DevOps/Infra,0,2024
8.0,1.0,Remote,Spain,12.0,Developer,0,2024
7.0,1.0,In-person,Greece,18.0,Developer,0,2024
2.0,0.0,Hybrid,Sweden,17.0,Developer,0,2024
7.0,1.0,In-person,China,3.0,Developer,0,2024
7.0,1.0,Remote,Romania,12.0,Developer,0,2024
8.0,1.0,Hybrid,Germany,10.0,Developer,0,2024
5.0,1.0,Hybrid,Germany,7.0,Developer,0,2024
6.0,0.0,Hybrid,Italy,3.0,Developer,0,2024
3.0,1.0,Remote,Ukraine,9.0,Manager,0,2024
8.0,1.0,Hybrid,China,3.0,Developer,0,2024
6.0,1.0,Hybrid,Italy,19.0,Other,0,2024
6.0,1.0,Remote,Germany,10.0,Developer,0,2024
7.0,1.0,Hybrid,Spain,2.0,Research,0,2024
7.0,1.0,Hybrid,India,25.0,Manager,0,2024
7.0,1.0,Hybrid,Ukraine,5.0,Developer,0,2024
3.0,1.0,Remote,United States of America,6.0,Developer,0,2024
9.0,0.0,Hybrid,Switzerland,24.0,Developer,0,2024
5.0,1.0,Remote,India,16.0,Other,0,2024
8.0,0.0,In-person,Spain,4.0,Developer,0,2024
6.0,0.0,Hybrid,Italy,10.0,Developer,0,2024
8.0,1.0,Remote,United States of America,2.0,Developer,0,2024
7.0,0.0,Remote,Ukraine,8.0,Data/ML,0,2024
8.0,1.0,Hybrid,Romania,2.0,DevOps/Infra,0,2024
7.0,0.0,In-person,United Kingdom of Great Britain and Northern Ireland,2.0,Developer,0,2024
8.0,1.0,Remote,Portugal,16.0,Developer,0,2024
6.0,0.0,Hybrid,Germany,15.0,Developer,0,2024
5.0,1.0,Hybrid,Slovakia,8.0,Developer,0,2024
6.0,1.0,Hybrid,Serbia,5.0,Developer,0,2024
6.0,1.0,Hybrid,Portugal,5.0,Developer,0,2024
7.0,0.0,Remote,Czech Republic,24.0,Research,0,2024
8.0,0.0,Remote,Germany,15.0,Developer,0,2024
7.0,1.0,Hybrid,Germany,1.0,Developer,0,2024
8.0,1.0,Remote,Hungary,4.0,Developer,0,2024
6.0,1.0,Remote,Ukraine,13.0,Developer,0,2024
4.0,0.0,Remote,South Africa,15.0,Developer,0,2024
4.0,1.0,Hybrid,Germany,10.0,Other,0,2024
7.0,1.0,Hybrid,Germany,5.0,Developer,0,2024
7.0,1.0,Hybrid,Ukraine,4.0,Developer,0,2024
8.0,1.0,Hybrid,Austria,19.0,Developer,0,2024
8.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,36.0,Manager,0,2024
8.0,0.0,Remote,Ukraine,20.0,Developer,0,2024
8.0,0.0,In-person,United Kingdom of Great Britain and Northern Ireland,1.0,Developer,0,2024
2.0,0.0,Remote,Germany,23.0,Developer,0,2024
7.0,1.0,Hybrid,India,3.0,Developer,0,2024
4.0,0.0,Hybrid,Germany,7.0,Developer,0,2024
7.0,1.0,Remote,India,4.0,Other,0,2024
7.0,1.0,In-person,Ukraine,2.0,Developer,0,2024
10.0,0.0,In-person,India,0.0,Student,0,2024
8.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,2.0,Developer,0,2024
8.0,0.0,Remote,Netherlands,14.0,Developer,0,2024
6.0,1.0,In-person,India,2.0,Developer,0,2024
6.0,1.0,Hybrid,Italy,1.0,Developer,0,2024
6.0,0.0,Hybrid,Switzerland,14.0,Data/ML,0,2024
7.0,0.0,Hybrid,Italy,17.0,Developer,0,2024
9.0,0.0,In-person,India,8.0,Developer,0,2024
8.0,1.0,Hybrid,Netherlands,7.0,Developer,0,2024
8.0,0.0,Hybrid,Austria,4.0,Developer,0,2024
8.0,1.0,Remote,Ukraine,7.0,Developer,0,2024
7.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,11.0,Data/ML,0,2024
6.0,0.0,In-person,India,8.0,Research,0,2024
8.0,1.0,Hybrid,Germany,20.0,Developer,0,2024
9.0,1.0,Remote,Hungary,3.0,Developer,0,2024
9.0,1.0,Remote,Portugal,20.0,Other,0,2024
8.0,0.0,Hybrid,Ireland,13.0,Developer,0,2024
7.0,0.0,Hybrid,Ukraine,10.0,Developer,0,2024
6.0,1.0,Hybrid,Czech Republic,10.0,Developer,0,2024
10.0,1.0,Hybrid,Indonesia,12.0,Other,0,2024
8.0,1.0,Hybrid,Finland,10.0,Developer,0,2024
2.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,8.0,Developer,0,2024
8.0,1.0,Hybrid,Norway,5.0,Developer,0,2024
6.0,0.0,In-person,United Kingdom of Great Britain and Northern Ireland,23.0,Developer,0,2024
7.0,0.0,Remote,South Africa,6.0,Developer,0,2024
8.0,0.0,Remote,Israel,12.0,Developer,0,2024
8.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,6.0,Developer,0,2024
6.0,0.0,Remote,Turkey,9.0,Developer,0,2024
7.0,0.0,Hybrid,Austria,9.0,Developer,0,2024
6.0,0.0,Hybrid,India,8.0,Developer,0,2024
7.0,1.0,Remote,Czech Republic,8.0,Developer,0,2024
8.0,1.0,Hybrid,Norway,28.0,Developer,0,2024
5.0,1.0,Remote,Ukraine,20.0,Developer,0,2024
9.0,1.0,In-person,Poland,4.0,Developer,0,2024
9.0,1.0,Hybrid,France,6.0,Research,0,2024
7.0,1.0,Remote,Germany,10.0,Developer,0,2024
7.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,31.0,Developer,0,2024
8.0,1.0,Remote,Lithuania,7.0,Developer,0,2024
8.0,1.0,Hybrid,Brazil,27.0,DevOps/Infra,0,2024
7.0,0.0,Hybrid,India,3.0,Research,0,2024
6.0,1.0,Hybrid,Czech Republic,4.0,Developer,0,2024
7.0,0.0,In-person,Austria,5.0,Developer,0,2024
7.0,1.0,Hybrid,India,3.0,Developer,0,2024
7.0,1.0,Remote,Ukraine,5.0,Developer,0,2024
6.0,1.0,In-person,India,3.0,Developer,0,2024
9.0,0.0,In-person,Netherlands,1.0,Developer,0,2024
5.0,0.0,In-person,Germany,3.0,Developer,0,2024
7.0,1.0,Remote,Spain,7.0,Developer,0,2024
8.0,1.0,In-person,India,1.0,Research,0,2024
2.0,1.0,Remote,Finland,3.0,Developer,0,2024
8.0,1.0,In-person,Sweden,3.0,Developer,0,2024
8.0,1.0,Remote,Brazil,2.0,Developer,0,2024
8.0,0.0,In-person,Switzerland,10.0,Manager,0,2024
8.0,1.0,Remote,New Zealand,10.0,Developer,0,2024
8.0,0.0,Hybrid,Germany,13.0,Developer,0,2024
2.0,0.0,Hybrid,Norway,24.0,Other,0,2024
9.0,1.0,Hybrid,Italy,15.0,Developer,0,2024
8.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,20.0,Developer,0,2024
10.0,1.0,In-person,Czech Republic,16.0,Developer,0,2024
7.0,0.0,Remote,India,4.0,Other,0,2024
8.0,0.0,Remote,Poland,12.0,Developer,0,2024
7.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,6.0,Other,0,2024
10.0,1.0,Hybrid,South Africa,4.0,Other,0,2024
6.0,1.0,Remote,India,5.0,Developer,0,2024
8.0,1.0,Hybrid,Spain,3.0,Developer,0,2024
2.0,1.0,Hybrid,Switzerland,12.0,Developer,0,2024
8.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,23.0,Developer,0,2024
4.0,1.0,In-person,Switzerland,2.0,Developer,0,2024
8.0,1.0,Remote,Poland,8.0,Developer,0,2024
6.0,1.0,In-person,Germany,5.0,Developer,0,2024
9.0,0.0,Hybrid,Brazil,16.0,Developer,0,2024
9.0,1.0,Remote,Sweden,12.0,Developer,0,2024
6.0,1.0,In-person,South Africa,5.0,Developer,0,2024
10.0,0.0,Hybrid,Bangladesh,50.0,Developer,0,2024
9.0,1.0,In-person,India,1.0,Developer,0,2024
7.0,0.0,Hybrid,Spain,9.0,Developer,0,2024
3.0,0.0,In-person,South Africa,6.0,Developer,0,2024
7.0,1.0,In-person,Netherlands,30.0,Other,0,2024
6.0,1.0,Hybrid,United States of America,19.0,Developer,0,2024
7.0,0.0,Hybrid,Russian Federation,5.0,Developer,0,2024
6.0,0.0,Hybrid,Germany,3.0,Research,0,2024
10.0,1.0,Hybrid,United States of America,34.0,Developer,0,2024
8.0,0.0,In-person,France,16.0,Developer,0,2024
7.0,1.0,Hybrid,Switzerland,6.0,Developer,0,2024
7.0,1.0,Remote,France,6.0,Data/ML,0,2024
7.0,0.0,Remote,Ukraine,3.0,Developer,0,2024
9.0,1.0,Hybrid,Sweden,3.0,Developer,0,2024
8.0,0.0,Remote,Russian Federation,1.0,Developer,0,2024
9.0,1.0,In-person,India,2.0,Developer,0,2024
7.0,1.0,Remote,Ukraine,8.0,Developer,0,2024
9.0,1.0,Hybrid,Poland,8.0,Developer,0,2024
7.0,0.0,In-person,Austria,10.0,Developer,0,2024
2.0,1.0,Remote,South Africa,30.0,DevOps/Infra,0,2024
8.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,14.0,Developer,0,2024
2.0,0.0,Remote,United States of America,12.0,Developer,0,2024
6.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,23.0,Research,0,2024
7.0,1.0,Remote,United States of America,8.0,Developer,0,2024
9.0,1.0,Hybrid,France,1.0,Developer,0,2024
7.0,0.0,Hybrid,Netherlands,9.0,Developer,0,2024
9.0,1.0,Hybrid,United States of America,2.0,Developer,0,2024
9.0,1.0,Remote,Poland,3.0,Developer,0,2024
8.0,1.0,Hybrid,Israel,25.0,Developer,0,2024
7.0,1.0,Hybrid,Spain,15.0,Developer,0,2024
5.0,1.0,In-person,Spain,10.0,Data/ML,0,2024
9.0,1.0,In-person,United States of America,12.0,Other,0,2024
9.0,1.0,Hybrid,Germany,15.0,Developer,0,2024
7.0,1.0,Remote,Germany,6.0,Other,0,2024
10.0,0.0,Hybrid,Italy,3.0,Developer,0,2024
6.0,1.0,In-person,Ukraine,2.0,Developer,0,2024
8.0,1.0,Hybrid,France,9.0,Other,0,2024
2.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,12.0,Developer,0,2024
7.0,1.0,Hybrid,Germany,5.0,Other,0,2024
8.0,0.0,Remote,France,17.0,Data/ML,0,2024
8.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,10.0,Other,0,2024
5.0,0.0,Remote,Brazil,18.0,Manager,0,2024
9.0,1.0,Remote,United States of America,15.0,Developer,0,2024
8.0,0.0,Hybrid,Germany,5.0,Developer,0,2024
9.0,0.0,Hybrid,Hungary,23.0,DevOps/Infra,0,2024
7.0,1.0,In-person,United States of America,3.0,Developer,0,2024
9.0,1.0,Remote,Germany,1.0,Research,0,2024
6.0,1.0,Remote,Italy,17.0,Developer,0,2024
9.0,0.0,Hybrid,India,6.0,Developer,0,2024
3.0,1.0,Hybrid,Germany,6.0,Developer,0,2024
9.0,0.0,Remote,Brazil,20.0,Developer,0,2024
1.0,1.0,Hybrid,Spain,10.0,Data/ML,0,2024
8.0,1.0,Hybrid,Italy,2.0,Developer,0,2024
3.0,0.0,In-person,Norway,7.0,Developer,0,2024
7.0,1.0,Hybrid,Spain,4.0,Developer,0,2024
10.0,0.0,Hybrid,Turkey,10.0,Developer,0,2024
7.0,1.0,Remote,Italy,5.0,Developer,0,2024
8.0,0.0,In-person,Italy,5.0,Other,0,2024
6.0,1.0,In-person,France,3.0,Other,0,2024
5.0,0.0,In-person,Poland,28.0,Developer,0,2024
8.0,0.0,Remote,Germany,40.0,Data/ML,0,2024
7.0,0.0,Remote,Brazil,3.0,Developer,0,2024
9.0,0.0,Remote,Portugal,4.0,Developer,0,2024
9.0,0.0,Hybrid,Germany,11.0,Other,0,2024
6.0,1.0,Hybrid,Norway,10.0,Other,0,2024
4.0,0.0,Hybrid,Germany,7.0,Developer,0,2024
1.0,1.0,Hybrid,Israel,17.0,Data/ML,0,2024
8.0,1.0,Remote,Spain,3.0,Developer,0,2024
9.0,1.0,Hybrid,Switzerland,7.0,Data/ML,0,2024
8.0,1.0,Remote,Italy,16.0,Developer,0,2024
6.0,0.0,Hybrid,Germany,17.0,Research,0,2024
7.0,1.0,Hybrid,Germany,3.0,Student,0,2024
8.0,0.0,Remote,Ukraine,12.0,Developer,0,2024
10.0,1.0,In-person,India,6.0,Developer,0,2024
6.0,0.0,Remote,United States of America,25.0,Data/ML,0,2024
8.0,1.0,In-person,India,4.0,Developer,0,2024
5.0,1.0,In-person,Czech Republic,4.0,Developer,0,2024
8.0,1.0,Hybrid,Netherlands,10.0,Developer,0,2024
5.0,0.0,Hybrid,India,11.0,Developer,0,2024
7.0,1.0,Remote,United States of America,11.0,Developer,0,2024
7.0,0.0,In-person,India,3.0,Developer,0,2024
6.0,1.0,Hybrid,France,4.0,Manager,0,2024
2.0,1.0,Hybrid,"Iran, Islamic Republic of...",6.0,Developer,0,2024
6.0,0.0,Remote,United States of America,9.0,Developer,0,2024
6.0,1.0,Remote,Turkey,12.0,Developer,0,2024
5.0,1.0,Hybrid,Germany,4.0,Other,0,2024
8.0,1.0,In-person,Italy,10.0,Developer,0,2024
7.0,1.0,Hybrid,Belgium,3.0,Developer,0,2024
5.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,11.0,Developer,0,2024
10.0,0.0,Hybrid,Germany,5.0,Developer,0,2024
9.0,1.0,Remote,Mexico,14.0,Developer,0,2024
6.0,1.0,Remote,United States of America,16.0,Developer,0,2024
8.0,0.0,Hybrid,France,12.0,Developer,0,2024
8.0,0.0,Hybrid,Brazil,5.0,Developer,0,2024
9.0,1.0,Hybrid,Norway,4.0,Developer,0,2024
9.0,0.0,Hybrid,Netherlands,10.0,Developer,0,2024
6.0,0.0,Hybrid,Turkey,3.0,Developer,0,2024
7.0,0.0,Remote,United States of America,18.0,Other,0,2024
5.0,1.0,Remote,Portugal,6.0,Other,0,2024
4.0,0.0,Hybrid,France,6.0,Other,0,2024
7.0,1.0,In-person,Italy,17.0,Manager,0,2024
10.0,0.0,Remote,Russian Federation,3.0,Developer,0,2024
6.0,1.0,Remote,Finland,1.0,Developer,0,2024
3.0,1.0,In-person,Italy,3.0,Developer,0,2024
4.0,1.0,Hybrid,United States of America,4.0,Developer,0,2024
9.0,0.0,Hybrid,Germany,1.0,Developer,0,2024
2.0,1.0,In-person,Austria,15.0,Other,0,2024
0.0,1.0,Remote,India,1.0,Other,0,2024
8.0,1.0,Hybrid,Israel,7.0,Other,0,2024
7.0,1.0,Remote,United States of America,11.0,Developer,0,2024
6.0,1.0,Hybrid,Belgium,15.0,Developer,0,2024
3.0,1.0,In-person,India,1.0,Developer,0,2024
5.0,1.0,Remote,India,7.0,Developer,0,2024
9.0,1.0,Remote,Hungary,10.0,Developer,0,2024
9.0,1.0,Remote,"Iran, Islamic Republic of...",14.0,Developer,0,2024
9.0,0.0,Remote,United States of America,45.0,Other,0,2024
5.0,0.0,Remote,United States of America,9.0,Developer,0,2024
5.0,1.0,Remote,Brazil,4.0,Developer,0,2024
6.0,1.0,Hybrid,United States of America,30.0,Developer,0,2024
8.0,1.0,Remote,Poland,3.0,Developer,0,2024
7.0,0.0,Hybrid,Russian Federation,1.0,Developer,0,2024
6.0,0.0,In-person,United States of America,1.0,Developer,0,2024
8.0,0.0,In-person,"Iran, Islamic Republic of...",5.0,Developer,0,2024
6.0,0.0,Hybrid,India,5.0,Developer,0,2024
4.0,1.0,Hybrid,Bangladesh,9.0,Developer,0,2024
8.0,1.0,Hybrid,United States of America,1.0,Developer,0,2024
5.0,0.0,Remote,Germany,4.0,Developer,0,2024
8.0,0.0,Remote,Germany,16.0,Developer,0,2024
10.0,0.0,Hybrid,Netherlands,31.0,DevOps/Infra,0,2024
8.0,1.0,In-person,Canada,10.0,Developer,0,2024
2.0,0.0,Remote,Romania,16.0,Developer,0,2024
6.0,1.0,Hybrid,United States of America,3.0,Developer,0,2024
7.0,1.0,In-person,United States of America,12.0,Developer,0,2024
8.0,1.0,Remote,United States of America,35.0,Developer,0,2024
7.0,1.0,Hybrid,United States of America,4.0,Developer,0,2024
8.0,1.0,Hybrid,Germany,4.0,Student,0,2024
9.0,1.0,Hybrid,Ireland,6.0,Developer,0,2024
6.0,0.0,Remote,United States of America,1.0,Developer,0,2024
7.0,0.0,Hybrid,United States of America,19.0,Developer,0,2024
5.0,1.0,In-person,Pakistan,4.0,Developer,0,2024
8.0,1.0,Hybrid,Colombia,30.0,Developer,0,2024
3.0,1.0,Remote,United States of America,36.0,Developer,0,2024
7.0,0.0,Hybrid,Germany,3.0,Developer,0,2024
8.0,0.0,Remote,United States of America,22.0,Other,0,2024
8.0,1.0,Hybrid,United States of America,23.0,Data/ML,0,2024
9.0,1.0,Remote,Portugal,25.0,Developer,0,2024
8.0,1.0,Hybrid,Israel,13.0,Other,0,2024
4.0,1.0,In-person,Czech Republic,5.0,Developer,0,2024
3.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,18.0,Developer,0,2024
9.0,1.0,Hybrid,United States of America,11.0,Developer,0,2024
8.0,1.0,In-person,Greece,4.0,Research,0,2024
7.0,1.0,In-person,Netherlands,4.0,Developer,0,2024
10.0,1.0,Hybrid,United States of America,15.0,Developer,0,2024
7.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,1.0,Developer,0,2024
2.0,1.0,Remote,Sweden,4.0,Developer,0,2024
8.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,30.0,Developer,0,2024
8.0,1.0,Remote,Italy,11.0,Developer,0,2024
9.0,1.0,Remote,Spain,23.0,Developer,0,2024
5.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,3.0,Developer,0,2024
9.0,0.0,Hybrid,United States of America,35.0,DevOps/Infra,0,2024
5.0,1.0,Hybrid,United States of America,6.0,Developer,0,2024
7.0,1.0,In-person,Canada,7.0,Developer,0,2024
8.0,0.0,Remote,United States of America,5.0,Developer,0,2024
7.0,0.0,Remote,United States of America,30.0,Developer,0,2024
4.0,1.0,Remote,United States of America,1.0,Developer,0,2024
7.0,0.0,Hybrid,France,30.0,Other,0,2024
7.0,1.0,Remote,Turkey,8.0,Developer,0,2024
5.0,0.0,Hybrid,United States of America,18.0,Developer,0,2024
8.0,0.0,In-person,United Kingdom of Great Britain and Northern Ireland,10.0,Developer,0,2024
8.0,1.0,Hybrid,Canada,10.0,Developer,0,2024
9.0,1.0,Hybrid,Ukraine,20.0,Research,0,2024
7.0,0.0,Hybrid,Germany,15.0,Developer,0,2024
8.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,6.0,Developer,0,2024
7.0,1.0,In-person,United States of America,9.0,Developer,0,2024
6.0,1.0,Remote,Germany,8.0,Developer,0,2024
8.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,20.0,Developer,0,2024
9.0,0.0,In-person,Germany,35.0,Research,0,2024
5.0,0.0,Hybrid,Netherlands,32.0,Other,0,2024
8.0,1.0,Hybrid,Spain,20.0,Developer,0,2024
9.0,1.0,Hybrid,United States of America,2.0,Developer,0,2024
7.0,1.0,Remote,United States of America,4.0,Data/ML,0,2024
7.0,1.0,In-person,France,25.0,Developer,0,2024
2.0,1.0,Hybrid,Sweden,4.0,Developer,0,2024
3.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,12.0,Manager,0,2024
8.0,1.0,Remote,Mexico,3.0,Developer,0,2024
4.0,1.0,Hybrid,Slovakia,19.0,Developer,0,2024
6.0,1.0,Remote,Brazil,2.0,Developer,0,2024
6.0,0.0,Hybrid,Nigeria,4.0,Data/ML,0,2024
3.0,1.0,In-person,United Kingdom of Great Britain and Northern Ireland,1.0,Developer,0,2024
10.0,1.0,Remote,India,14.0,Developer,0,2024
3.0,1.0,Hybrid,Poland,7.0,Developer,0,2024
7.0,1.0,In-person,India,0.0,Developer,0,2024
7.0,1.0,Hybrid,Ukraine,1.0,Developer,0,2024
9.0,1.0,Hybrid,Germany,4.0,Developer,0,2024
10.0,1.0,Hybrid,"Iran, Islamic Republic of...",9.0,Developer,0,2024
8.0,1.0,Hybrid,France,4.0,Developer,0,2024
8.0,1.0,Hybrid,Ukraine,25.0,Other,0,2024
2.0,1.0,Hybrid,Germany,8.0,Manager,0,2024
9.0,1.0,Remote,United States of America,17.0,Data/ML,0,2024
6.0,1.0,Remote,Ukraine,2.0,Developer,0,2024
7.0,0.0,Hybrid,Serbia,18.0,Developer,0,2024
6.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,2.0,Developer,0,2024
6.0,1.0,Hybrid,United States of America,1.0,Developer,0,2024
8.0,1.0,In-person,Germany,4.0,Developer,0,2024
3.0,1.0,Remote,Germany,15.0,Developer,0,2024
10.0,0.0,Remote,Colombia,1.0,Developer,0,2024
6.0,0.0,Hybrid,United States of America,11.0,Data/ML,0,2024
3.0,1.0,Remote,United States of America,10.0,Data/ML,0,2024
8.0,0.0,Remote,Ukraine,11.0,Developer,0,2024
6.0,0.0,Hybrid,Germany,7.0,Developer,0,2024
7.0,1.0,Hybrid,United States of America,2.0,Developer,0,2024
10.0,1.0,Remote,United States of America,8.0,Developer,0,2024
4.0,0.0,Hybrid,United States of America,12.0,Developer,0,2024
6.0,1.0,Hybrid,Norway,3.0,Developer,0,2024
6.0,1.0,Remote,Israel,10.0,Developer,0,2024
6.0,1.0,Remote,United States of America,15.0,Data/ML,0,2024
5.0,1.0,Remote,Brazil,3.0,DevOps/Infra,0,2024
9.0,1.0,Remote,United States of America,20.0,Manager,0,2024
8.0,1.0,Hybrid,United States of America,5.0,Developer,0,2024
9.0,1.0,In-person,United States of America,7.0,Other,0,2024
7.0,1.0,Hybrid,United States of America,15.0,Developer,0,2024
6.0,1.0,Remote,United States of America,19.0,Data/ML,0,2024
6.0,1.0,Remote,Poland,6.0,Developer,0,2024
7.0,0.0,Hybrid,United States of America,5.0,Developer,0,2024
8.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,4.0,Developer,0,2024
10.0,1.0,In-person,Brazil,8.0,Developer,0,2024
8.0,1.0,Hybrid,Czech Republic,20.0,Data/ML,0,2024
6.0,0.0,In-person,Germany,15.0,Developer,0,2024
5.0,1.0,Hybrid,Brazil,23.0,Developer,0,2024
7.0,1.0,In-person,Sweden,4.0,Developer,0,2024
7.0,1.0,Hybrid,United States of America,15.0,Manager,0,2024
8.0,0.0,Hybrid,United States of America,14.0,Developer,0,2024
1.0,1.0,Hybrid,Switzerland,10.0,Other,0,2024
5.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,4.0,Developer,0,2024
6.0,0.0,Remote,Ukraine,15.0,DevOps/Infra,0,2024
8.0,1.0,Remote,United States of America,20.0,Data/ML,0,2024
7.0,1.0,Remote,United States of America,12.0,Other,0,2024
4.0,1.0,Remote,United States of America,18.0,Other,0,2024
6.0,1.0,Hybrid,Russian Federation,5.0,Developer,0,2024
9.0,1.0,In-person,United States of America,3.0,Developer,0,2024
3.0,1.0,Hybrid,Switzerland,15.0,Developer,0,2024
7.0,0.0,Hybrid,Hungary,19.0,Developer,0,2024
6.0,1.0,Remote,Hungary,3.0,Developer,0,2024
8.0,0.0,Hybrid,Poland,15.0,Research,0,2024
7.0,0.0,Hybrid,Germany,5.0,DevOps/Infra,0,2024
10.0,1.0,Remote,Canada,15.0,Developer,0,2024
8.0,1.0,In-person,France,0.0,Developer,0,2024
8.0,0.0,Hybrid,Germany,11.0,Developer,0,2024
8.0,1.0,Remote,United States of America,12.0,Manager,0,2024
6.0,1.0,Hybrid,Poland,8.0,Developer,0,2024
7.0,1.0,Hybrid,United States of America,7.0,Developer,0,2024
3.0,1.0,Remote,United States of America,7.0,Developer,0,2024
7.0,1.0,Hybrid,Pakistan,5.0,Other,0,2024
4.0,1.0,In-person,United States of America,3.0,Developer,0,2024
8.0,1.0,Hybrid,United States of America,2.0,Developer,0,2024
3.0,0.0,Remote,United States of America,24.0,Manager,0,2024
3.0,0.0,Remote,Poland,6.0,Developer,0,2024
7.0,1.0,In-person,Canada,10.0,Developer,0,2024
8.0,1.0,Remote,United States of America,25.0,Other,0,2024
9.0,1.0,Remote,United States of America,37.0,Developer,0,2024
8.0,1.0,Hybrid,Austria,1.0,Developer,0,2024
2.0,1.0,Hybrid,United States of America,3.0,Developer,0,2024
2.0,0.0,Remote,United States of America,4.0,Developer,0,2024
6.0,0.0,Hybrid,Germany,21.0,Developer,0,2024
7.0,1.0,Hybrid,United States of America,2.0,Developer,0,2024
8.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,4.0,Developer,0,2024
7.0,1.0,In-person,Brazil,3.0,Developer,0,2024
8.0,1.0,Remote,United States of America,3.0,Developer,0,2024
8.0,1.0,Remote,Egypt,5.0,Developer,0,2024
8.0,0.0,Remote,United States of America,16.0,Research,0,2024
6.0,1.0,In-person,Germany,2.0,Developer,0,2024
2.0,0.0,Remote,United States of America,12.0,Developer,0,2024
6.0,1.0,Remote,United States of America,16.0,Developer,0,2024
10.0,1.0,Remote,United States of America,20.0,Developer,0,2024
7.0,0.0,In-person,Slovakia,12.0,Developer,0,2024
8.0,1.0,Remote,France,5.0,Developer,0,2024
9.0,0.0,In-person,Netherlands,25.0,Developer,0,2024
4.0,0.0,Hybrid,United States of America,13.0,Developer,0,2024
0.0,0.0,Hybrid,Italy,6.0,Developer,0,2024
3.0,0.0,Hybrid,Germany,38.0,Developer,0,2024
7.0,0.0,Remote,Germany,3.0,Developer,0,2024
10.0,1.0,Hybrid,Hungary,22.0,Developer,0,2024
7.0,1.0,Hybrid,Spain,5.0,Developer,0,2024
7.0,1.0,In-person,United States of America,25.0,Developer,0,2024
10.0,1.0,Remote,Colombia,2.0,Developer,0,2024
6.0,1.0,In-person,Canada,2.0,Student,0,2024
7.0,0.0,Hybrid,United States of America,1.0,Developer,0,2024
7.0,1.0,Hybrid,Ukraine,12.0,Developer,0,2024
7.0,1.0,In-person,Brazil,25.0,Developer,0,2024
8.0,0.0,Remote,Italy,5.0,Developer,0,2024
8.0,1.0,Remote,Spain,1.0,Developer,0,2024
8.0,1.0,Remote,United States of America,18.0,Developer,0,2024
